d,b,t,r_out,n_r,area,ixx,iyy,ixy,g_eff,section_type,valid
227.19574919304017,129.96689830202592,5.45092094450759,9.84164897467359,4,3697.300993174512,5127329515505.949,2165229164704.397,-0.029296875,76923.07692307752,rectangular_hollow_section,True
187.58899682933932,177.7243452347021,3.482028449148086,19.55011435536746,4,2371.541224739699,2560669708298.1514,2362673360119.0464,0.01806640625,76923.07692307713,rectangular_hollow_section,True
100.38044738222632,163.09879388925617,19.989777267040377,11.4947044982405,4,8803.289682765891,2237789999053.88,5215784773772.459,-0.037109375,76923.07692307711,rectangular_hollow_section,True
84.41290124412379,77.75936865382084,18.051158844263217,18.849661810232675,4,4196.7453222682425,599666905197.2249,518677687557.4099,0.00244140625,76923.07692307686,rectangular_hollow_section,True
154.89982250070787,146.09871628626735,18.857469898625425,13.585199859147531,4,9745.167430287907,5939927576371.943,5384350395016.924,0.025390625,76923.07692307697,rectangular_hollow_section,True
268.1692848216578,59.00823308730694,7.274492229259177,13.87963550198183,4,4399.411310445155,6356624794357.225,523966440373.32776,-0.01318359375,76923.07692307707,rectangular_hollow_section,True
224.66345906925824,191.11494198571853,14.795311854051986,16.083212908945185,4,11170.526151793114,15530208751373.012,12003494797372.46,-0.05859375,76923.07692307683,rectangular_hollow_section,True
160.07632092595736,168.0459636371474,10.52045756820118,15.373890941783502,4,6248.472326899309,4649734750671.51,5018736113334.328,0.0185546875,76923.07692307691,rectangular_hollow_section,True
86.24778797501119,57.85492502037051,5.532266943661471,14.60220886535155,4,1341.044783764288,240721129875.17105,129599760843.10948,0.00048828125,76923.076923077,rectangular_hollow_section,True
80.56701270958098,280.8724475491775,19.73072994903563,12.734187011711628,4,12543.562430445312,2123589531951.1768,19502562216866.266,0.0859375,76923.07692307679,rectangular_hollow_section,True
284.30175024133246,43.15383361504415,3.119366324669687,9.52049820462098,4,1954.320660423827,3100211786924.4287,143217469522.51086,-0.0078125,76923.0769230765,rectangular_hollow_section,True
