0,1,2,3
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 137.78898053310093, 'b': 33.23157104506751, 't': 13.958728693146, 'r_out': 8.061319876451359, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3930.089655797781, 'ixx': 1273188092972.7363, 'iyy': 81176293190.24365, 'ixy': -0.001708984375, 'g_eff': 76923.07692307688})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 70.18862726908904, 'b': 209.54514736002378, 't': 4.427020699616769, 'r_out': 19.01602952990614, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2249.610171798793, 'ixx': 399259917824.56726, 'iyy': 2173199095759.6309, 'ixy': 0.006591796875, 'g_eff': 76923.07692307723})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 235.50024312828896, 'b': 107.38255751341556, 't': 6.355583124640729, 'r_out': 10.091206026965141, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4108.988974948929, 'ixx': 5690404069714.289, 'iyy': 1661888899659.8667, 'ixy': 0.001953125, 'g_eff': 76923.07692307698})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 215.13747091137427, 'b': 179.94125192278386, 't': 11.645314046218857, 'r_out': 8.096995797622158, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8593.616902878775, 'ixx': 11281291809150.629, 'iyy': 8497969552510.547, 'ixy': 0.095703125, 'g_eff': 76923.0769230772})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 218.6227047898626, 'b': 46.694242044825856, 't': 9.492951031050435, 'r_out': 18.22568084213417, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4420.902218701405, 'ixx': 3871705452676.1562, 'iyy': 277602409618.7501, 'ixy': 0.00439453125, 'g_eff': 76923.07692307673})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 258.4657947372007, 'b': 221.9504632672414, 't': 5.824385064612995, 'r_out': 15.086819346656105, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5318.745281143631, 'ixx': 10705614383945.238, 'iyy': 8496459887688.23, 'ixy': -0.001953125, 'g_eff': 76923.07692307765})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 189.84219211250306, 'b': 97.18096178192401, 't': 8.343712011316212, 'r_out': 12.753823792650806, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4367.996017428244, 'ixx': 3870864948831.3633, 'iyy': 1337266381540.4368, 'ixy': -0.0009765625, 'g_eff': 76923.07692307692})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 160.56154235914323, 'b': 295.610029578699, 't': 8.282586984594893, 'r_out': 19.581529286074392, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7026.386268270503, 'ixx': 6191591232200.646, 'iyy': 15888490657418.723, 'ixy': 0.072265625, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 126.96559287132466, 'b': 142.42292760451204, 't': 3.5873765244839486, 'r_out': 10.301599715508294, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1820.2768636876417, 'ixx': 935131995333.4658, 'iyy': 1112976676893.4602, 'ixy': 0.001708984375, 'g_eff': 76923.07692307675})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 150.8510535332971, 'b': 52.10438187686799, 't': 13.422863514817376, 'r_out': 10.117661115749787, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4625.426091999038, 'ixx': 2069223986736.838, 'iyy': 310860051700.9901, 'ixy': 0.00390625, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 144.9005234837945, 'b': 127.54190092267886, 't': 12.683497320394155, 'r_out': 8.70639419761153, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6191.759802812324, 'ixx': 3483644131524.3936, 'iyy': 2827731692742.091, 'ixy': 0.0224609375, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 264.8661321987382, 'b': 41.40098115793399, 't': 14.25928312850544, 'r_out': 14.201699208787206, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7719.302082833107, 'ixx': 9315554688550.254, 'iyy': 292489161499.7274, 'ixy': 0.01025390625, 'g_eff': 76923.07692307708})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 187.07023174717733, 'b': 285.5259392924757, 't': 13.300824534198329, 'r_out': 17.934560087022803, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 11564.012819564983, 'ixx': 12836519211000.879, 'iyy': 24987777821911.42, 'ixy': -0.04296875, 'g_eff': 76923.07692307739})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 56.687922635206604, 'b': 214.47426855783135, 't': 16.77570210364062, 'r_out': 16.317158811517125, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7705.925886489185, 'ixx': 581578984161.6267, 'iyy': 6469036698390.555, 'ixy': 0.0205078125, 'g_eff': 76923.07692307669})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 78.5910485249799, 'b': 64.8454468128856, 't': 5.950443920251186, 'r_out': 19.759537500760665, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1365.6422551297726, 'ixx': 203304879343.4361, 'iyy': 152014200536.18323, 'ixy': 0.000244140625, 'g_eff': 76923.07692307692})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 77.60985600373098, 'b': 162.04490008700557, 't': 10.727597592515508, 'r_out': 14.028321415497377, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4495.615144539259, 'ixx': 799592863540.439, 'iyy': 2676353071624.284, 'ixy': 0.00146484375, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 242.2358369071033, 'b': 279.3946000465889, 't': 18.676037596569884, 'r_out': 11.010967259842369, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 17967.560382893524, 'ixx': 31153478700917.71, 'iyy': 39176347632406.84, 'ixy': 0.078125, 'g_eff': 76923.07692307683})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 61.62355433155018, 'b': 299.5262570553321, 't': 4.008238378906116, 'r_out': 12.285949497251567, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2748.461115772354, 'ixx': 404657657320.22595, 'iyy': 5099635155918.201, 'ixy': -0.00927734375, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 243.4253181825851, 'b': 171.61161882353707, 't': 19.494402454270382, 'r_out': 16.020622016942124, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 14405.006928763758, 'ixx': 21657459218990.008, 'iyy': 12211796193577.36, 'ixy': -0.01171875, 'g_eff': 76923.07692307694})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 192.36997260745267, 'b': 53.41275864829306, 't': 19.262297969737926, 'r_out': 15.53424089273306, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7743.223278115079, 'ixx': 5021256839525.875, 'iyy': 454229890812.9165, 'ixy': -0.0078125, 'g_eff': 76923.07692307742})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 229.88881137030452, 'b': 32.93713185117448, 't': 7.685960861308876, 'r_out': 15.805218941907096, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3619.961254405031, 'ixx': 3308553531157.4434, 'iyy': 109667185420.74884, 'ixy': -0.00439453125, 'g_eff': 76923.07692307675})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 116.41008723581292, 'b': 133.76070875103576, 't': 7.248822906098837, 'r_out': 13.997715476018211, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3266.317371049773, 'ixx': 1317042379793.37, 'iyy': 1634408563123.4785, 'ixy': 0.0, 'g_eff': 76923.07692307718})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 22.428777298547068, 'b': 163.8994371427979, 't': 12.587929906173265, 'r_out': 10.211984981297505, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3190.69422423863, 'ixx': 29087405521.857834, 'iyy': 1391828782299.8047, 'ixy': -0.0009765625, 'g_eff': 76923.07692307685})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 133.85449478181715, 'b': 178.96055394769908, 't': 7.235938858643156, 'r_out': 19.044285966190287, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4094.338122126656, 'ixx': 2296373184462.1206, 'iyy': 3583976476568.4717, 'ixy': -0.00390625, 'g_eff': 76923.0769230772})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 159.3522974368125, 'b': 47.43859011033852, 't': 5.692951790179751, 'r_out': 17.108857367011417, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2062.47220630205, 'ixx': 1050490878785.605, 'iyy': 151036823840.1373, 'ixy': -0.000244140625, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 178.2059709813661, 'b': 146.9587377434593, 't': 16.11028234306795, 'r_out': 16.454720941415314, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9168.1865391115, 'ixx': 7519368106386.318, 'iyy': 5489556083775.377, 'ixy': 0.01171875, 'g_eff': 76923.07692307711})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 100.86720221494953, 'b': 250.9036997677612, 't': 19.49080177148577, 'r_out': 9.123067387739619, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 12109.798065700954, 'ixx': 3415587431930.177, 'iyy': 16483825532319.297, 'ixy': 0.03515625, 'g_eff': 76923.07692307739})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 23.113966910634748, 'b': 213.46257010650604, 't': 16.4447040775853, 'r_out': 17.768627023901534, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 194.34792686110194, 'b': 80.82610648702703, 't': 18.457041683367724, 'r_out': 14.954962629204275, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8571.496749326625, 'ixx': 6641227626539.404, 'iyy': 1427259052672.6343, 'ixy': 0.0126953125, 'g_eff': 76923.07692307697})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 106.88666398424357, 'b': 275.4134092774116, 't': 19.702525279544425, 'r_out': 13.458641423532413, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 13330.660677087339, 'ixx': 4305190030154.534, 'iyy': 21776083967482.35, 'ixy': 0.04296875, 'g_eff': 76923.07692307724})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 65.85190380800303, 'b': 60.70741636304631, 't': 5.160022735917975, 'r_out': 10.419541474801612, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1118.6902933286651, 'ixx': 128854723595.29974, 'iyy': 113418778663.95456, 'ixy': 6.103515625e-05, 'g_eff': 76923.0769230768})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 251.425066650282, 'b': 56.710481211650794, 't': 17.673618678611355, 'r_out': 14.656806781399002, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9427.49117465852, 'ixx': 10788935643068.113, 'iyy': 702360715139.3445, 'ixy': -0.0185546875, 'g_eff': 76923.07692307736})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 132.58556044354702, 'b': 158.74676607828104, 't': 19.79892920603795, 'r_out': 11.414894880789248, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9837.846000509751, 'ixx': 4464621703508.365, 'iyy': 6065668494524.6875, 'ixy': 0.005859375, 'g_eff': 76923.07692307665})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 157.68627393446897, 'b': 23.690439751974885, 't': 10.849811755488398, 'r_out': 16.322441183951916, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 216.93991125526708, 'b': 293.5683954888831, 't': 12.018662892881995, 'r_out': 17.23343136841248, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 11423.664108140541, 'ixx': 17111764920231.27, 'iyy': 27413972377761.53, 'ixy': 0.2265625, 'g_eff': 76923.07692307675})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 157.26776051702018, 'b': 283.2405373619782, 't': 4.54688557249754, 'r_out': 15.200265220763784, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3805.6314098939047, 'ixx': 3353951280012.742, 'iyy': 8208522495219.574, 'ixy': 0.0576171875, 'g_eff': 76923.07692307657})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 119.82953234838874, 'b': 28.99701668809062, 't': 4.6736208105675665, 'r_out': 11.668960384130566, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1216.5169268629431, 'ixx': 329117113720.8148, 'iyy': 31524922546.01915, 'ixy': -9.1552734375e-05, 'g_eff': 76923.07692307682})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 47.76601762038905, 'b': 231.79567931748915, 't': 15.128262168891851, 'r_out': 17.15875987200214, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7252.807902887517, 'ixx': 379424372863.4592, 'iyy': 6798548223998.102, 'ixy': -0.00390625, 'g_eff': 76923.07692307705})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 164.93856083022857, 'b': 61.643344549752875, 't': 12.82114810092513, 'r_out': 10.867179948861878, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5034.45737718871, 'ixx': 2837662659083.9375, 'iyy': 516721038788.6063, 'ixy': -0.0087890625, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 277.4834201479263, 'b': 247.46302873061705, 't': 14.278142166108788, 'r_out': 19.314533910973644, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 13827.372700110756, 'ixx': 30578460303412.72, 'iyy': 25563982212418.92, 'ixy': -0.2265625, 'g_eff': 76923.07692307683})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 271.2869917714946, 'b': 222.3459757007864, 't': 11.756839746415045, 'r_out': 16.29600343882214, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 10809.278539894643, 'ixx': 22721370494319.336, 'iyy': 16668761838053.367, 'ixy': 0.015625, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 164.43348038961267, 'b': 252.7029402284912, 't': 7.634031291628809, 'r_out': 15.632835830450277, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5955.3465586556185, 'ixx': 5357879136078.307, 'iyy': 10387785809360.031, 'ixy': 0.0078125, 'g_eff': 76923.07692307691})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 228.7946331218305, 'b': 149.62325821762659, 't': 10.585617724248603, 'r_out': 18.655642295843098, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7280.4453721715945, 'ixx': 9999719300090.977, 'iyy': 5144672850060.456, 'ixy': 0.056640625, 'g_eff': 76923.07692307683})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 171.13411864344178, 'b': 148.1450687008155, 't': 10.725327631167673, 'r_out': 14.37783045051445, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6195.2359373584595, 'ixx': 5029284263914.135, 'iyy': 4004374481214.4834, 'ixy': 0.0107421875, 'g_eff': 76923.07692307715})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 97.30862462962305, 'b': 264.9257182316835, 't': 18.043114870887276, 'r_out': 11.27669632448688, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 11642.291859882947, 'ixx': 3139488802109.622, 'iyy': 17499955312271.68, 'ixy': 0.03515625, 'g_eff': 76923.07692307657})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 298.071311677504, 'b': 20.9059167800366, 't': 3.037398395836204, 'r_out': 16.862175743595138, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 206.9541193182154, 'b': 157.33374573662277, 't': 9.202255553638278, 'r_out': 13.599498638573838, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6200.203413077404, 'ixx': 7384269620468.686, 'iyy': 4814600784802.84, 'ixy': 0.037109375, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 23.005555973760366, 'b': 144.52433616884332, 't': 19.897453758419516, 'r_out': 16.57409607646369, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 231.92744504220383, 'b': 228.4886891681802, 't': 17.994462235865605, 'r_out': 16.437004241095728, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 15004.503686610293, 'ixx': 22695930817146.36, 'iyy': 22157914393901.195, 'ixy': -0.015625, 'g_eff': 76923.07692307713})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 59.69402732828908, 'b': 294.48800846312645, 't': 15.554172775557763, 'r_out': 13.943408160802193, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9855.869363330685, 'ixx': 913949784625.5583, 'iyy': 15899335561745.04, 'ixy': -0.0185546875, 'g_eff': 76923.0769230771})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 21.768214625981905, 'b': 143.38243471239173, 't': 6.687005383866089, 'r_out': 8.179951804326489, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1965.1796760272034, 'ixx': 22277010373.310196, 'iyy': 698838389921.9731, 'ixy': 0.0, 'g_eff': 76923.0769230769})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 187.75116755426234, 'b': 63.32108814789646, 't': 14.40714522457482, 'r_out': 16.03862745376779, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6149.62972910052, 'ixx': 4261994612747.76, 'iyy': 645571232555.6765, 'ixy': 0.01708984375, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 236.44833245891223, 'b': 76.18815174451132, 't': 15.648512134978885, 'r_out': 19.052522573363877, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8453.676576290653, 'ixx': 9412230901634.215, 'iyy': 1352163769914.9004, 'ixy': 0.0185546875, 'g_eff': 76923.07692307678})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 226.68738826442532, 'b': 271.73823993545363, 't': 2.4154950965280957, 'r_out': 18.182602370610354, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2302.5454983806903, 'ixx': 3966249760326.968, 'iyy': 5195352680279.386, 'ixy': -0.0302734375, 'g_eff': 76923.07692307579})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 79.4200175874615, 'b': 207.29791150126087, 't': 14.359991310389052, 'r_out': 13.076656675455949, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7238.6975889482055, 'ixx': 1296988257132.915, 'iyy': 6633783132360.73, 'ixy': 0.01953125, 'g_eff': 76923.07692307713})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 190.98255001613643, 'b': 281.0462840224835, 't': 10.144520720888016, 'r_out': 12.662047750054626, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9011.377862014557, 'ixx': 10750334739184.223, 'iyy': 19635864184111.094, 'ixy': 0.05078125, 'g_eff': 76923.0769230771})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 42.73304179465726, 'b': 24.180784949677548, 't': 14.610309630199021, 'r_out': 11.167542877099125, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 840.5041092612489, 'ixx': 22433350602.86493, 'iyy': 7712355901.876923, 'ixy': 1.52587890625e-05, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 33.006739942798305, 'b': 248.43792081140856, 't': 19.410615306232877, 'r_out': 15.268266611600433, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6748.191589460245, 'ixx': 140101545779.27106, 'iyy': 6865417641154.367, 'ixy': 0.01171875, 'g_eff': 76923.07692307701})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 276.69237550837454, 'b': 54.04644618771771, 't': 17.432232624753812, 'r_out': 19.22906486700571, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9948.972888999788, 'ixx': 13247108826735.172, 'iyy': 661517291198.4705, 'ixy': -0.0546875, 'g_eff': 76923.07692307705})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 182.04316077771435, 'b': 292.25566323387073, 't': 2.7817460777576106, 'r_out': 12.089945889103596, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2548.2811339206582, 'ixx': 3023547280775.0425, 'iyy': 6173928626484.984, 'ixy': -0.06640625, 'g_eff': 76923.07692307633})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 134.6257827180698, 'b': 273.6065209906888, 't': 7.122375385743412, 'r_out': 18.726305226417306, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5396.2311789737805, 'ixx': 3397084768200.9326, 'iyy': 10158941978761.34, 'ixy': 0.0, 'g_eff': 76923.07692307688})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 176.9870722162514, 'b': 50.76306123395136, 't': 19.019268441156807, 'r_out': 14.24618487776024, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7013.397779478809, 'ixx': 3827840367866.08, 'iyy': 361241974157.7666, 'ixy': 0.00927734375, 'g_eff': 76923.07692307708})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 35.051779349740784, 'b': 233.51895130448716, 't': 6.274817942154623, 'r_out': 9.06544003650562, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3138.5768866828735, 'ixx': 121907634126.12329, 'iyy': 3195838890351.4697, 'ixy': -0.000732421875, 'g_eff': 76923.07692307682})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 149.43927047442182, 'b': 269.01805619712513, 't': 9.709307695837985, 'r_out': 19.728684714647983, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7459.946176008928, 'ixx': 5516243720174.642, 'iyy': 13783466318637.895, 'ixy': 0.07421875, 'g_eff': 76923.0769230768})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 252.61387723663967, 'b': 199.41865438254482, 't': 13.013395786610918, 'r_out': 13.721535380322532, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 10899.783533663216, 'ixx': 19390746903077.69, 'iyy': 13353197577297.223, 'ixy': -0.04296875, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 92.86744951821818, 'b': 176.2214064823638, 't': 2.990250810131788, 'r_out': 18.90533726899237, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1469.3981394151272, 'ixx': 444883704699.34814, 'iyy': 1160587751454.0024, 'ixy': 0.001220703125, 'g_eff': 76923.07692307704})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 45.406583218927786, 'b': 124.50478475637661, 't': 15.586763520310818, 'r_out': 13.53894454601539, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4141.644816514766, 'ixx': 175676955151.70752, 'iyy': 1140029248181.5854, 'ixy': 0.00048828125, 'g_eff': 76923.07692307663})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 64.65770802330074, 'b': 172.18944635026375, 't': 8.259220144679691, 'r_out': 15.05449126469849, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3459.0247099870558, 'ixx': 453275159525.6373, 'iyy': 2220104966733.246, 'ixy': -0.004638671875, 'g_eff': 76923.0769230769})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 288.86234276548817, 'b': 200.5914080337489, 't': 13.549866280264819, 'r_out': 18.947217404837556, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 12199.804594331079, 'ixx': 27412348271818.71, 'iyy': 15459805620900.824, 'ixy': -0.1953125, 'g_eff': 76923.07692307701})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 79.5821949713285, 'b': 161.36346565344496, 't': 18.919473827954434, 'r_out': 16.08525862786998, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7426.608735467004, 'ixx': 1138586207217.3794, 'iyy': 3956131503719.6074, 'ixy': 0.0029296875, 'g_eff': 76923.07692307697})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 33.99906321957343, 'b': 158.62355509883753, 't': 2.665207698997243, 'r_out': 13.522594203502393, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 933.3675300868454, 'ixx': 39878856811.63681, 'iyy': 458054864813.5708, 'ixy': 0.000579833984375, 'g_eff': 76923.07692307704})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 289.34748264999985, 'b': 252.78534396531484, 't': 8.256711211084452, 'r_out': 15.59305187540703, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8490.453882284024, 'ixx': 21315151090312.164, 'iyy': 17335178006424.89, 'ixy': 0.02734375, 'g_eff': 76923.07692307701})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 74.4046287938136, 'b': 57.5560307658635, 't': 15.65407842925292, 'r_out': 10.622486247505705, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3038.4071286910375, 'ixx': 332965130931.62585, 'iyy': 207861247515.844, 'ixy': 0.0, 'g_eff': 76923.07692307692})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 272.14751124441636, 'b': 137.9559895236849, 't': 15.98435818142956, 'r_out': 18.008475953589247, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 11768.275516166847, 'ixx': 20756976571530.4, 'iyy': 6873857448116.691, 'ixy': -0.05859375, 'g_eff': 76923.07692307665})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 75.879364696416, 'b': 200.68835525977, 't': 17.688016500962675, 'r_out': 14.467117808435889, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8323.107579800968, 'ixx': 1228275798700.8052, 'iyy': 6779642445523.637, 'ixy': 0.0078125, 'g_eff': 76923.07692307675})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 103.35333332281874, 'b': 140.1583504218212, 't': 8.733586763903414, 'r_out': 10.991718362096476, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3832.6399707285973, 'ixx': 1227153906992.071, 'iyy': 1992928408826.0356, 'ixy': 0.00634765625, 'g_eff': 76923.07692307691})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 28.750296287874324, 'b': 103.31535393014397, 't': 14.869980451367137, 'r_out': 16.98003911861828, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 50.63306709711782, 'b': 158.83629285063094, 't': 7.507278223220677, 'r_out': 16.990017124535534, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2720.9142786306397, 'ixx': 213080857397.90387, 'iyy': 1374972080441.1157, 'ixy': 0.00048828125, 'g_eff': 76923.07692307692})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 196.31942082226655, 'b': 73.1962841522642, 't': 8.214768254581719, 'r_out': 13.453410119900841, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4004.537569504988, 'ixx': 3439954802076.7783, 'iyy': 698269341250.7289, 'ixy': -0.00634765625, 'g_eff': 76923.07692307697})"
